Recency,Frequency,Monetary,CustomerID
1.4637688201697454,-0.9574905229572076,3.7859138306199327,12346.0
-2.035553685969006,1.6689593345330354,1.4442799969583646,12747.0
-2.3379940962467236,5.864515281037611,3.1199825953743248,12748.0
-1.6545238312596755,0.6529098341021731,1.4238796806611427,12749.0
-1.8209687999159996,0.3856538574586182,0.2438796398146182,12820.0
1.15099231150914,-0.9574905229572076,-1.6130648426124552,12821.0
0.3349879096316069,-0.3631396663286888,0.24943563314590203,12822.0
0.375317181513606,0.6529098341021731,0.7456288170167047,12823.0
0.2113218368356931,-0.9574905229572076,-0.4498650718603351,12824.0
-1.8209687999159996,1.0746084779045164,0.6037297459902757,12826.0
-1.4035458820950983,0.058558977473654523,-0.38576983415647803,12827.0
-1.8209687999159996,0.8788715427006808,0.3064824744594246,12828.0
1.4884477874050348,-0.3631396663286888,-0.6936713316641667,12829.0
-0.1223327441431274,0.8788715427006808,1.8341847972308303,12830.0
1.3013050800400898,-0.9574905229572076,-0.9414150220861679,12831.0
-0.2469400282071815,-0.3631396663286888,-0.47884192721386454,12832.0
0.8623017805434106,-0.9574905229572076,-0.40994827070724305,12833.0
1.3586060269049256,-0.9574905229572076,-0.6423350915055129,12834.0
0.19899246801021353,0.3856538574586182,1.063465080289746,12836.0
0.9931706739365764,-0.9574905229572076,-1.3189732557139726,12837.0
-0.20305032077732624,-0.3631396663286888,-0.014486390165743521,12838.0
-1.8209687999159996,1.9960542145179991,1.675111648917666,12839.0
0.857175232315183,0.3856538574586182,1.0977684843166522,12840.0
-1.5185283896382826,2.8023394040345697,1.4102973735474715,12841.0
0.32455543424347727,-0.3631396663286888,0.381915761929216,12842.0
0.28130216868758384,1.247260690730692,0.7190476102030402,12843.0
-0.3180328283205103,-0.3631396663286888,-0.6082207035760925,12844.0
1.3153527613490321,0.3856538574586182,-0.5418489532521665,12845.0
-0.516223431776681,-0.9574905229572076,0.1811388981415375,12847.0
-0.26989291092382744,-0.3631396663286888,0.3314685700267025,12849.0
0.5649529247179756,-0.9574905229572076,-1.312570136364334,12851.0
1.3894756665001198,-0.9574905229572076,-0.644467821630264,12852.0
0.8093781831530048,0.8788715427006808,0.831174888253711,12853.0
0.4135773540632203,0.058558977473654523,0.5173959772588124,12854.0
1.5639412482533817,-0.9574905229572076,-2.316070367754888,12855.0
-1.2160879793605652,0.8788715427006808,0.9178468279664057,12856.0
1.140510970463354,-0.3631396663286888,0.3728246414463892,12857.0
0.1064603778019061,-0.9574905229572076,-0.2316932683387061,12863.0
0.8256532251083861,-0.9574905229572076,-1.24498264522502,12864.0
-0.396622272752124,1.0746084779045164,1.4131844231213682,12867.0
1.0469159519226576,0.8788715427006808,0.672794726059589,12868.0
0.4587978554786046,-0.3631396663286888,-0.4838623582298946,12871.0
1.4660464092096543,-0.3631396663286888,-0.11871049811789809,12872.0
1.3559749489351807,-0.9574905229572076,-0.4979771103428905,12873.0
0.8520132059623311,-0.3631396663286888,-0.5668277845785888,12875.0
-1.6545238312596755,1.7862899036037074,0.6363286382722808,12877.0
1.2236604233611739,-0.3631396663286888,0.16573900625589202,12878.0
0.0008018645540432461,0.058558977473654523,-0.15532676335619686,12879.0
1.339990555175225,-0.9574905229572076,-0.6801097942383765,12881.0
-1.1374985349289515,-0.3631396663286888,0.5973395147313219,12882.0
-0.4247731544208444,0.3856538574586182,0.009074309046579455,12883.0
0.49309860352673035,-0.9574905229572076,-0.6509260968736833,12884.0
0.2471323854068964,0.058558977473654523,0.42130944957435973,12885.0
0.3032422748317606,-0.3631396663286888,0.549449692003362,12886.0
1.15099231150914,-0.3631396663286888,-0.5417810144640628,12888.0
-0.4540282699419037,-0.9574905229572076,-0.4842206568268515,12890.0
1.0469159519226576,0.058558977473654523,-0.5959190561450309,12891.0
-0.26989291092382744,-0.9574905229572076,-1.0483889750595297,12893.0
-0.04950324980863186,-0.3631396663286888,-0.5005546129057564,12895.0
1.1190958202357226,-0.3631396663286888,-0.9360358708513905,12897.0
-1.1374985349289515,2.9624091398139227,2.5996272660996054,12901.0
1.3097653956652315,-0.9574905229572076,-1.2921628179263238,12902.0
-0.6587334111478423,-0.3631396663286888,-0.24978999218917727,12904.0
-0.9417984507515685,0.6529098341021731,1.1527555454927672,12906.0
1.0059215798351735,-0.3631396663286888,0.06050959233893865,12908.0
-0.08502947978251817,0.6529098341021731,0.9173820905594969,12909.0
-0.48447779697683424,1.247260690730692,1.1943976646554741,12910.0
-1.8209687999159996,0.6529098341021731,0.6999559875781433,12912.0
-1.5185283896382826,0.6529098341021731,1.022689689955435,12913.0
0.8824627329972616,-0.3631396663286888,-0.5204845326794245,12915.0
0.8310002718841217,0.3856538574586182,1.1761827687381687,12916.0
0.7699624567998093,-0.9574905229572076,-0.12673911947227492,12917.0
-1.2160879793605652,0.8788715427006808,0.5238555812030012,12919.0
-0.6990626830298414,-0.9574905229572076,-1.1570731442074413,12920.0
-1.1374985349289515,3.358614104943662,2.549474857204437,12921.0
0.939868730187041,-0.9574905229572076,-0.43335106031663995,12922.0
0.25869711056620337,-0.9574905229572076,-1.0973414166741744,12923.0
0.49309860352673035,0.3856538574586182,0.23648026048285728,12924.0
-1.5185283896382826,-0.3631396663286888,-0.0017515327428210992,12925.0
-0.18203738669911723,0.6529098341021731,0.8734151505547672,12928.0
1.4311300583451765,-0.9574905229572076,-1.4220313906436137,12929.0
0.4041947167527324,-0.3631396663286888,-0.4129909826770443,12930.0
-0.516223431776681,2.0906579783353787,3.297635719100367,12931.0
-0.4540282699419037,0.058558977473654523,-0.1086572846959321,12933.0
-2.035553685969006,1.0746084779045164,0.9107246533307944,12935.0
-0.6990626830298414,0.3856538574586182,0.34135383496711663,12936.0
-0.7869182072545515,0.3856538574586182,0.6196736442902064,12937.0
-0.396622272752124,-0.9574905229572076,-1.4475346878891422,12938.0
0.25869711056620337,1.247260690730692,2.260642529797732,12939.0
0.1475300068970743,-0.3631396663286888,0.21894558314907545,12940.0
0.7871105644542664,0.058558977473654523,-0.01358178069640833,12942.0
-0.16160022249205225,-0.3631396663286888,-0.11265818902394585,12944.0
1.3716239808991126,-0.9574905229572076,-0.3268067610310482,12945.0
0.857175232315183,0.8788715427006808,0.6712579720765416,12947.0
-0.7416977058391676,1.0746084779045164,0.8742914502068887,12948.0
-0.26989291092382744,1.247260690730692,1.4387445994108818,12949.0
-2.035553685969006,0.058558977473654523,0.7828939327156486,12950.0
-1.1374985349289515,0.8788715427006808,0.3414822035537077,12951.0
-1.4035458820950983,0.3856538574586182,0.5549054448286601,12952.0
-1.0664057348156226,-0.9574905229572076,-0.5987094553476969,12953.0
-2.3379940962467236,1.6689593345330354,1.5451954910681367,12955.0
1.4166926431626168,-0.9574905229572076,-1.4910881991635074,12956.0
-1.0664057348156226,1.247260690730692,1.4093353840658864,12957.0
-1.3039435035852758,-0.3631396663286888,-0.7699651055063779,12962.0
